from_cbsa_info_CBSA Name,from_CBSA,from_CBSA_ID,from_state,to_cbsa_info_CBSA Name,to_CBSA,to_CBSA_ID,to_state,Total Perm,Total Temp,from_num_households,to_num_households
New York-Newark-Jersey City,"New York-Newark-Jersey City, NY-NJ-PA",310M400US35620, NY-NJ-PA,Syracuse,"Syracuse, NY",310M400US45060, NY,806.00,373.00,6997001.00,257280.00
New York-Newark-Jersey City,"New York-Newark-Jersey City, NY-NJ-PA",310M400US35620, NY-NJ-PA,Tampa-St. Petersburg-Clearwater,"Tampa-St. Petersburg-Clearwater, FL",310M400US45300, FL,5835.00,2426.00,6997001.00,1213267.00
New York-Newark-Jersey City,"New York-Newark-Jersey City, NY-NJ-PA",310M400US35620, NY-NJ-PA,Trenton-Princeton,"Trenton-Princeton, NJ",310M400US45940, NJ,6626.00,668.00,6997001.00,129936.00
New York-Newark-Jersey City,"New York-Newark-Jersey City, NY-NJ-PA",310M400US35620, NY-NJ-PA,Tucson,"Tucson, AZ",310M400US46060, AZ,219.00,161.00,6997001.00,404739.00
New York-Newark-Jersey City,"New York-Newark-Jersey City, NY-NJ-PA",310M400US35620, NY-NJ-PA,Urban Honolulu,"Urban Honolulu, HI",310M400US46520, HI,285.00,156.00,6997001.00,312795.00
New York-Newark-Jersey City,"New York-Newark-Jersey City, NY-NJ-PA",310M400US35620, NY-NJ-PA,Utica-Rome,"Utica-Rome, NY",310M400US46540, NY,115.00,36.00,6997001.00,114253.00
New York-Newark-Jersey City,"New York-Newark-Jersey City, NY-NJ-PA",310M400US35620, NY-NJ-PA,Virginia Beach-Norfolk-Newport News,"Virginia Beach-Norfolk-Newport News, VA-NC",310M400US47260, VA-NC,234.00,59.00,6997001.00,663821.00
New York-Newark-Jersey City,"New York-Newark-Jersey City, NY-NJ-PA",310M400US35620, NY-NJ-PA,Washington-Arlington-Alexandria,"Washington-Arlington-Alexandria, DC-VA-MD-WV",310M400US47900, DC-VA-MD-WV,6783.00,2565.00,6997001.00,2216997.00
New York-Newark-Jersey City,"New York-Newark-Jersey City, NY-NJ-PA",310M400US35620, NY-NJ-PA,Wilmington,"Wilmington, NC",310M400US48900, NC,120.00,52.00,6997001.00,117378.00
New York-Newark-Jersey City,"New York-Newark-Jersey City, NY-NJ-PA",310M400US35620, NY-NJ-PA,Worcester,"Worcester, MA-CT",310M400US49340, MA-CT,407.00,259.00,6997001.00,354904.00
New York-Newark-Jersey City,"New York-Newark-Jersey City, NY-NJ-PA",310M400US35620, NY-NJ-PA,York-Hanover,"York-Hanover, PA",310M400US49620, PA,70.00,14.00,6997001.00,172421.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Akron,"Akron, OH",310M400US10420, OH,34.00,101.00,328198.00,286543.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Albany-Schenectady-Troy,"Albany-Schenectady-Troy, NY",310M400US10580, NY,53.00,255.00,328198.00,352713.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Ann Arbor,"Ann Arbor, MI",310M400US11460, MI,28.00,62.00,328198.00,141245.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Asheville,"Asheville, NC",310M400US11700, NC,45.00,202.00,328198.00,191756.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,0.00,59.00,328198.00,1049909.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Boston-Cambridge-Newton,"Boston-Cambridge-Newton, MA-NH",310M400US14460, MA-NH,478.00,1377.00,328198.00,1831217.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Bridgeport-Stamford-Norwalk,"Bridgeport-Stamford-Norwalk, CT",310M400US14860, CT,54.00,209.00,328198.00,340189.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Buffalo-Cheektowaga,"Buffalo-Cheektowaga, NY",310M400US15380, NY,160.00,513.00,328198.00,478104.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Canton-Massillon,"Canton-Massillon, OH",310M400US15940, OH,55.00,43.00,328198.00,164758.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Cape Coral-Fort Myers,"Cape Coral-Fort Myers, FL",310M400US15980, FL,759.00,0.00,328198.00,275965.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Chicago-Naperville-Elgin,"Chicago-Naperville-Elgin, IL-IN-WI",310M400US16980, IL-IN-WI,364.00,1035.00,328198.00,3514621.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Cincinnati,"Cincinnati, OH-KY-IN",310M400US17140, OH-KY-IN,40.00,227.00,328198.00,861242.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Cleveland-Elyria,"Cleveland-Elyria, OH",310M400US17460, OH,122.00,243.00,328198.00,861912.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Columbus,"Columbus, OH",310M400US18140, OH,132.00,239.00,328198.00,794449.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Dayton-Kettering,"Dayton-Kettering, OH",310M400US19430, OH,47.00,67.00,328198.00,330975.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Deltona-Daytona Beach-Ormond Beach,"Deltona-Daytona Beach-Ormond Beach, FL",310M400US19660, FL,101.00,0.00,328198.00,258616.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Detroit-Warren-Dearborn,"Detroit-Warren-Dearborn, MI",310M400US19820, MI,554.00,1112.00,328198.00,1703819.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Duluth,"Duluth, MN-WI",310M400US20260, MN-WI,0.00,67.00,328198.00,123623.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Erie,"Erie, PA",310M400US21500, PA,61.00,57.00,328198.00,110318.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Flint,"Flint, MI",310M400US22420, MI,114.00,131.00,328198.00,167902.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Fort Wayne,"Fort Wayne, IN",310M400US23060, IN,54.00,44.00,328198.00,158807.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Grand Rapids-Kentwood,"Grand Rapids-Kentwood, MI",310M400US24340, MI,291.00,364.00,328198.00,391233.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Hartford-East Hartford-Middletown,"Hartford-East Hartford-Middletown, CT",310M400US25540, CT,68.00,451.00,328198.00,473062.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Indianapolis-Carmel-Anderson,"Indianapolis-Carmel-Anderson, IN",310M400US26900, IN,111.00,175.00,328198.00,776607.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Jacksonville,"Jacksonville, FL",310M400US27260, FL,187.00,0.00,328198.00,563946.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Kalamazoo-Portage,"Kalamazoo-Portage, MI",310M400US28020, MI,40.00,80.00,328198.00,103445.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Lakeland-Winter Haven,"Lakeland-Winter Haven, FL",310M400US29460, FL,424.00,0.00,328198.00,235283.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Lancaster,"Lancaster, PA",310M400US29540, PA,28.00,68.00,328198.00,201620.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Lansing-East Lansing,"Lansing-East Lansing, MI",310M400US29620, MI,23.00,74.00,328198.00,214641.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Louisville/Jefferson County,"Louisville/Jefferson County, KY-IN",310M400US31140, KY-IN,24.00,76.00,328198.00,491443.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Madison,"Madison, WI",310M400US31540, WI,0.00,54.00,328198.00,271938.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Manchester-Nashua,"Manchester-Nashua, NH",310M400US31700, NH,33.00,73.00,328198.00,161086.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Miami-Fort Lauderdale-Pompano Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",310M400US33100, FL,899.00,0.00,328198.00,2127517.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Milwaukee-Waukesha,"Milwaukee-Waukesha, WI",310M400US33340, WI,28.00,247.00,328198.00,631092.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Minneapolis-St. Paul-Bloomington,"Minneapolis-St. Paul-Bloomington, MN-WI",310M400US33460, MN-WI,118.00,327.00,328198.00,1373979.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Naples-Marco Island,"Naples-Marco Island, FL",310M400US34940, FL,93.00,0.00,328198.00,142979.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,New Haven-Milford,"New Haven-Milford, CT",310M400US35300, CT,77.00,298.00,328198.00,330572.00
Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,New York-Newark-Jersey City,"New York-Newark-Jersey City, NY-NJ-PA",310M400US35620, NY-NJ-PA,253.00,16.00,2553470.00,6997001.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,63565.00,4296.00,328198.00,328198.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Norwich-New London,"Norwich-New London, CT",310M400US35980, CT,0.00,154.00,328198.00,107827.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Ocala,"Ocala, FL",310M400US36100, FL,105.00,0.00,328198.00,139172.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Orlando-Kissimmee-Sanford,"Orlando-Kissimmee-Sanford, FL",310M400US36740, FL,562.00,0.00,328198.00,872831.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Philadelphia-Camden-Wilmington,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",310M400US37980, PA-NJ-DE-MD,48.00,289.00,328198.00,2280112.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Phoenix-Mesa-Chandler,"Phoenix-Mesa-Chandler, AZ",310M400US38060, AZ,63.00,0.00,328198.00,1693396.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Pittsburgh,"Pittsburgh, PA",310M400US38300, PA,127.00,331.00,328198.00,1009415.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Portland-South Portland,"Portland-South Portland, ME",310M400US38860, ME,166.00,677.00,328198.00,221938.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Providence-Warwick,"Providence-Warwick, RI-MA",310M400US39300, RI-MA,65.00,628.00,328198.00,628401.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Rochester,"Rochester, NY",310M400US40380, NY,157.00,382.00,328198.00,433113.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Salisbury,"Salisbury, MD-DE",310M400US41540, MD-DE,11.00,154.00,328198.00,160153.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Springfield,"Springfield, MA",310M400US44140, MA,28.00,103.00,328198.00,268830.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Syracuse,"Syracuse, NY",310M400US45060, NY,92.00,234.00,328198.00,257280.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Tampa-St. Petersburg-Clearwater,"Tampa-St. Petersburg-Clearwater, FL",310M400US45300, FL,4366.00,237.00,328198.00,1213267.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Toledo,"Toledo, OH",310M400US45780, OH,22.00,122.00,328198.00,265076.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Utica-Rome,"Utica-Rome, NY",310M400US46540, NY,15.00,41.00,328198.00,114253.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Washington-Arlington-Alexandria,"Washington-Arlington-Alexandria, DC-VA-MD-WV",310M400US47900, DC-VA-MD-WV,0.00,108.00,328198.00,2216997.00
North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,Worcester,"Worcester, MA-CT",310M400US49340, MA-CT,161.00,296.00,328198.00,354904.00
Norwich-New London,"Norwich-New London, CT",310M400US35980, CT,Boston-Cambridge-Newton,"Boston-Cambridge-Newton, MA-NH",310M400US14460, MA-NH,63.00,0.00,107827.00,1831217.00
Norwich-New London,"Norwich-New London, CT",310M400US35980, CT,Bremerton-Silverdale-Port Orchard,"Bremerton-Silverdale-Port Orchard, WA",310M400US14740, WA,65.00,0.00,107827.00,103913.00
Norwich-New London,"Norwich-New London, CT",310M400US35980, CT,Bridgeport-Stamford-Norwalk,"Bridgeport-Stamford-Norwalk, CT",310M400US14860, CT,106.00,0.00,107827.00,340189.00
Norwich-New London,"Norwich-New London, CT",310M400US35980, CT,Cape Coral-Fort Myers,"Cape Coral-Fort Myers, FL",310M400US15980, FL,63.00,114.00,107827.00,275965.00
Norwich-New London,"Norwich-New London, CT",310M400US35980, CT,Hartford-East Hartford-Middletown,"Hartford-East Hartford-Middletown, CT",310M400US25540, CT,1741.00,38.00,107827.00,473062.00
Norwich-New London,"Norwich-New London, CT",310M400US35980, CT,Miami-Fort Lauderdale-Pompano Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",310M400US33100, FL,39.00,207.00,107827.00,2127517.00
Norwich-New London,"Norwich-New London, CT",310M400US35980, CT,Naples-Marco Island,"Naples-Marco Island, FL",310M400US34940, FL,14.00,117.00,107827.00,142979.00
Norwich-New London,"Norwich-New London, CT",310M400US35980, CT,New Haven-Milford,"New Haven-Milford, CT",310M400US35300, CT,418.00,0.00,107827.00,330572.00
Norwich-New London,"Norwich-New London, CT",310M400US35980, CT,North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,55.00,232.00,107827.00,328198.00
Norwich-New London,"Norwich-New London, CT",310M400US35980, CT,Norwich-New London,"Norwich-New London, CT",310M400US35980, CT,16288.00,864.00,107827.00,107827.00
Norwich-New London,"Norwich-New London, CT",310M400US35980, CT,Port St. Lucie,"Port St. Lucie, FL",310M400US38940, FL,13.00,50.00,107827.00,179289.00
Norwich-New London,"Norwich-New London, CT",310M400US35980, CT,Providence-Warwick,"Providence-Warwick, RI-MA",310M400US39300, RI-MA,432.00,0.00,107827.00,628401.00
Norwich-New London,"Norwich-New London, CT",310M400US35980, CT,Tampa-St. Petersburg-Clearwater,"Tampa-St. Petersburg-Clearwater, FL",310M400US45300, FL,33.00,59.00,107827.00,1213267.00
Norwich-New London,"Norwich-New London, CT",310M400US35980, CT,Worcester,"Worcester, MA-CT",310M400US49340, MA-CT,825.00,11.00,107827.00,354904.00
Ocala,"Ocala, FL",310M400US36100, FL,Cape Coral-Fort Myers,"Cape Coral-Fort Myers, FL",310M400US15980, FL,149.00,0.00,139172.00,275965.00
Ocala,"Ocala, FL",310M400US36100, FL,Deltona-Daytona Beach-Ormond Beach,"Deltona-Daytona Beach-Ormond Beach, FL",310M400US19660, FL,304.00,0.00,139172.00,258616.00
Ocala,"Ocala, FL",310M400US36100, FL,Detroit-Warren-Dearborn,"Detroit-Warren-Dearborn, MI",310M400US19820, MI,0.00,74.00,139172.00,1703819.00
Ocala,"Ocala, FL",310M400US36100, FL,Gainesville,"Gainesville, FL",310M400US23540, FL,976.00,0.00,139172.00,120833.00
Ocala,"Ocala, FL",310M400US36100, FL,Jacksonville,"Jacksonville, FL",310M400US27260, FL,324.00,0.00,139172.00,563946.00
Ocala,"Ocala, FL",310M400US36100, FL,Lakeland-Winter Haven,"Lakeland-Winter Haven, FL",310M400US29460, FL,200.00,0.00,139172.00,235283.00
Ocala,"Ocala, FL",310M400US36100, FL,Miami-Fort Lauderdale-Pompano Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",310M400US33100, FL,325.00,0.00,139172.00,2127517.00
Ocala,"Ocala, FL",310M400US36100, FL,North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,137.00,0.00,139172.00,328198.00
Ocala,"Ocala, FL",310M400US36100, FL,Ocala,"Ocala, FL",310M400US36100, FL,22308.00,1098.00,139172.00,139172.00
Ocala,"Ocala, FL",310M400US36100, FL,Orlando-Kissimmee-Sanford,"Orlando-Kissimmee-Sanford, FL",310M400US36740, FL,1484.00,25.00,139172.00,872831.00
Ocala,"Ocala, FL",310M400US36100, FL,Palm Bay-Melbourne-Titusville,"Palm Bay-Melbourne-Titusville, FL",310M400US37340, FL,83.00,0.00,139172.00,230417.00
Ocala,"Ocala, FL",310M400US36100, FL,Portland-South Portland,"Portland-South Portland, ME",310M400US38860, ME,0.00,65.00,139172.00,221938.00
Ocala,"Ocala, FL",310M400US36100, FL,Tampa-St. Petersburg-Clearwater,"Tampa-St. Petersburg-Clearwater, FL",310M400US45300, FL,937.00,0.00,139172.00,1213267.00
Ogden-Clearfield,"Ogden-Clearfield, UT",310M400US36260, UT,Las Vegas-Henderson-Paradise,"Las Vegas-Henderson-Paradise, NV",310M400US29820, NV,282.00,57.00,209117.00,783524.00
Ogden-Clearfield,"Ogden-Clearfield, UT",310M400US36260, UT,Ogden-Clearfield,"Ogden-Clearfield, UT",310M400US36260, UT,39474.00,1186.00,209117.00,209117.00
Ogden-Clearfield,"Ogden-Clearfield, UT",310M400US36260, UT,Phoenix-Mesa-Chandler,"Phoenix-Mesa-Chandler, AZ",310M400US38060, AZ,393.00,86.00,209117.00,1693396.00
Ogden-Clearfield,"Ogden-Clearfield, UT",310M400US36260, UT,Provo-Orem,"Provo-Orem, UT",310M400US39340, UT,1106.00,0.00,209117.00,169455.00
Ogden-Clearfield,"Ogden-Clearfield, UT",310M400US36260, UT,Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,4630.00,102.00,209117.00,395298.00
Oklahoma City,"Oklahoma City, OK",310M400US36420, OK,Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,60.00,0.00,515208.00,764989.00
Oklahoma City,"Oklahoma City, OK",310M400US36420, OK,Chicago-Naperville-Elgin,"Chicago-Naperville-Elgin, IL-IN-WI",310M400US16980, IL-IN-WI,71.00,0.00,515208.00,3514621.00
Oklahoma City,"Oklahoma City, OK",310M400US36420, OK,Colorado Springs,"Colorado Springs, CO",310M400US17820, CO,79.00,0.00,515208.00,267755.00
Oklahoma City,"Oklahoma City, OK",310M400US36420, OK,Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,1554.00,0.00,515208.00,2553470.00
Oklahoma City,"Oklahoma City, OK",310M400US36420, OK,Denver-Aurora-Lakewood,"Denver-Aurora-Lakewood, CO",310M400US19740, CO,53.00,0.00,515208.00,1112126.00
Oklahoma City,"Oklahoma City, OK",310M400US36420, OK,Houston-The Woodlands-Sugar Land,"Houston-The Woodlands-Sugar Land, TX",310M400US26420, TX,409.00,0.00,515208.00,2352275.00
Oklahoma City,"Oklahoma City, OK",310M400US36420, OK,Kansas City,"Kansas City, MO-KS",310M400US28140, MO-KS,82.00,0.00,515208.00,830500.00
Oklahoma City,"Oklahoma City, OK",310M400US36420, OK,Las Vegas-Henderson-Paradise,"Las Vegas-Henderson-Paradise, NV",310M400US29820, NV,126.00,0.00,515208.00,783524.00
Oklahoma City,"Oklahoma City, OK",310M400US36420, OK,Los Angeles-Long Beach-Anaheim,"Los Angeles-Long Beach-Anaheim, CA",310M400US31080, CA,152.00,0.00,515208.00,4354287.00
Oklahoma City,"Oklahoma City, OK",310M400US36420, OK,Oklahoma City,"Oklahoma City, OK",310M400US36420, OK,111711.00,3918.00,515208.00,515208.00
Oklahoma City,"Oklahoma City, OK",310M400US36420, OK,Phoenix-Mesa-Chandler,"Phoenix-Mesa-Chandler, AZ",310M400US38060, AZ,249.00,0.00,515208.00,1693396.00
Oklahoma City,"Oklahoma City, OK",310M400US36420, OK,San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,140.00,0.00,515208.00,811335.00
Oklahoma City,"Oklahoma City, OK",310M400US36420, OK,Tulsa,"Tulsa, OK",310M400US46140, OK,1594.00,0.00,515208.00,382217.00
Oklahoma City,"Oklahoma City, OK",310M400US36420, OK,Wichita,"Wichita, KS",310M400US48620, KS,205.00,0.00,515208.00,244805.00
Olympia-Lacey-Tumwater,"Olympia-Lacey-Tumwater, WA",310M400US36500, WA,Bremerton-Silverdale-Port Orchard,"Bremerton-Silverdale-Port Orchard, WA",310M400US14740, WA,116.00,0.00,109983.00,103913.00
Olympia-Lacey-Tumwater,"Olympia-Lacey-Tumwater, WA",310M400US36500, WA,Las Vegas-Henderson-Paradise,"Las Vegas-Henderson-Paradise, NV",310M400US29820, NV,70.00,0.00,109983.00,783524.00
Olympia-Lacey-Tumwater,"Olympia-Lacey-Tumwater, WA",310M400US36500, WA,Los Angeles-Long Beach-Anaheim,"Los Angeles-Long Beach-Anaheim, CA",310M400US31080, CA,64.00,0.00,109983.00,4354287.00
Olympia-Lacey-Tumwater,"Olympia-Lacey-Tumwater, WA",310M400US36500, WA,Olympia-Lacey-Tumwater,"Olympia-Lacey-Tumwater, WA",310M400US36500, WA,16479.00,704.00,109983.00,109983.00
Olympia-Lacey-Tumwater,"Olympia-Lacey-Tumwater, WA",310M400US36500, WA,Phoenix-Mesa-Chandler,"Phoenix-Mesa-Chandler, AZ",310M400US38060, AZ,351.00,361.00,109983.00,1693396.00
Olympia-Lacey-Tumwater,"Olympia-Lacey-Tumwater, WA",310M400US36500, WA,Portland-Vancouver-Hillsboro,"Portland-Vancouver-Hillsboro, OR-WA",310M400US38900, OR-WA,330.00,0.00,109983.00,938646.00
Olympia-Lacey-Tumwater,"Olympia-Lacey-Tumwater, WA",310M400US36500, WA,Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,22.00,148.00,109983.00,1360934.00
Olympia-Lacey-Tumwater,"Olympia-Lacey-Tumwater, WA",310M400US36500, WA,Seattle-Tacoma-Bellevue,"Seattle-Tacoma-Bellevue, WA",310M400US42660, WA,3783.00,80.00,109983.00,1499147.00
